username,date,tweet,mentions
infomanish90,02-06-2020,@VodafoneIN charged for international roaming without raising any request for it. Now trying to contact Service center and it is busy...my prepared account is in negative now and can't make important call. @VodafoneIN can you look into it asap,['vodafonein']
debanjan071019,02-06-2020,@VodafoneIN deducting extra amount from my balance without any intimation.. I donot understand that why they will deduct amount for international roaming when I have not subscribed for any such plans.,['vodafonein']
nimai_singh123,02-06-2020,"Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.

How you @VodafoneIN  deduct 99 without my info

à¤²à¥à¤à¤¨à¥ à¤à¤¾ à¤§à¤¨à¥à¤§à¤¾ à¤¬à¤¨à¤¾à¤¯à¥ à¤¹à¥à¥¤

Reverse my amount
@VodafoneIN @TRAI @DoT_India","['vodafonein', 'trai', 'dot_india']"
naveensuthar1,02-06-2020,"@VodafoneIN  Can you please explain how 99 rs has been debited from my main account balance for international roaming charges?
PS: international travel is ban till the next update by the Indian government.",['vodafonein']
whoisragu,02-06-2020,@VodafoneIN chor network every three months something like this happens!! Come to home every month with vessel I wil give 10 rs beg and live !! Amount deducted at early mrn !! First msg ur stupid network msg ! Foreign beggars sometimes @airtelindia seems ,"['vodafonein', 'airtelindia']"
ieshank,02-06-2020,@VodafoneIN  deducted an amount of 99 for  international roaming which I never subscribed. Wtf,['vodafonein']
rveda,02-06-2020,@VodafoneIN Hi. You have incorrectly deducted Rs.99 towards International Roaming. Unable to make calls because of the negative balance. Request you to please refund the amount at the earliest.  pic.twitter.com/3Fe5c3Juso,['vodafonein']
bandukjitvar,02-06-2020,@VodafoneIN @VodafoneCust what the hell is wrong with Vodafone. Two of my numbers are deducted with 99 rs due to international roaming even when we didnât opt for it. We are unable to place calls at this pandemic due to such inconvenience. @CMOMaharasht,"['vodafonein', 'vodafonecust', 'cmomaharashtra', 'mumbaipolice']"
hardikmehtaji,02-06-2020,"@VodafoneIN 
International roaming started on my number without any consent and my knowledge.",['vodafonein']
goldshashank,02-06-2020,"@TRAI
@VodafoneIN 
From 9415225390
Vodafone is falsely debited rupees 99 from my account as international roaming charges please refund my money and take strict action against Vodafone.","['trai', 'vodafonein']"
surajsi66234337,02-06-2020,@VodafoneIN I have not applied for any international roaming still my account is been charged with Rs 99. Even customer service number is not responding such an pathetic servicr @trai @ZeeNews @VodafoneGroup,"['vodafonein', 'trai', 'zeenews', 'vodafonegroup']"
deepsinghartwor,02-06-2020,@VodafoneIN why you cut my international roaming charge now i port my no sure,['vodafonein']
umeshku73134141,02-06-2020,"Why you send me this message can you please check I am not in international roaming ?????

My number is 9873451920

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.",['vodafonein']
pajirajat,02-06-2020,"@VodafoneIN  you have deducted rental amount of Rs 99 towards International Roaming for 30 days which I never activated.  Kindly deactivate the service which you activated on your own and refund my money asap.  #WorstNetworkEver
#internationalroaming",['vodafonein']
sayedtawqeer,02-06-2020,"Such a cheap company @VodafoneIN .. They are charging Rs 99 for International Roaming in Mumbai (India)ðð,   also the customer care person not able to give proper clarification for the same , kindly look in to this matter @narendramodi @TRAI @VodafoneIN  pic.twitter.com/CzokunRhMH","['vodafonein', 'narendramodi', 'trai']"
roshni_devi,02-06-2020,"Looks like @VodafoneIN found a new way to fleece customers.
Deducted Rs 99 from my account for International Roaming Charges.
Seeing so many people complaining about the same issue",['vodafonein']
satishv06,02-06-2020,"@TRAI @DoT_India @aajtak @VodafoneIN
Please look into this matter.
What in case of emergency people do as the vodafone deducting amount without thinking about customer.
I already have unlimited talktime plan for 3 month but not able to call, due to this d","['trai', 'dot_india', 'aajtak', 'vodafonein']"
sachinrana_7,02-06-2020,What to check there ? Who's availing international roaming during this lockdown?,"['vatsalvala', 'vodafonein']"
harishmjain,02-06-2020,"I have recharge 399 trully unlimited pack and kept main balance Rs 54  today I have found my account main balance gone Rs -45 i can not understand stand why @VodafoneIN cheating me. My mobile no 9987890700
My out going call has been barred. Please check. And resolve it...",['vodafonein']
goldshashank,02-06-2020,"@VodafoneIN 
Again Vodafone is doing fraud
Debited rs99 today falsely 
Also customer care not picking up the phone. Reply or call immediately on 9415225390",['vodafonein']
javeddanish7,02-06-2020,"When will you come on line @VodafoneIN Again you did same .
Deducted Rs.99 from both  vodafone connection.
@VodaIdea_NEWS
@VodafoneIdeaBiz","['vodafonein', 'vodaidea_news', 'vodafoneideabiz']"
usuallyusual,02-06-2020,@VodafoneIN need your help.... Could not make call or use data. Even after recharge for a year.,['vodafonein']
radheydarade,02-06-2020,"@VodafoneIN I am sitting at my home since lawt three months, nevwr travelled even out my states mostly and today I have been charged with 99 rs for international roaming. Calls are blocked, not even customer care also. Whats wrong with you @VodafoneIN  pi",['vodafonein']
hishamkkc,02-06-2020,"No reply from @VodafoneIN 
First off, youâve removed complaints from the IVR causing us to be helpless. And then this fraud",['vodafonein']
sapagalu,02-06-2020,"@VodafoneIN I got this message today at 4 am - Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. Why is this amount deducted?",['vodafonein']
javedahmed79,02-06-2020,"@VodafoneIN Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.
I woke up with this sms in my phone and I cannot call anyone now even though I have unlimited plan till 17th",['vodafonein']
ab6388,02-06-2020,@VodafoneIN deducted Rs. 99 for international roaming.. sir aise time pe Mai kaha ghumne jaunga??,['vodafonein']
pranavsavla,02-06-2020,I have been charged a international roaming rental of 99.. and my existing national unlimited calls has been disabled please help @VodafoneIN,['vodafonein']
vaibhavsaxena19,02-06-2020,@VodafoneIN r u running out of money. Beg it from customer instead of cheating? #sonajeeto contest & international roaming charges in Covid 19 situation when everyone is at home who will start international roaming? #Cheaters.,['vodafonein']
sabharwalgagan,02-06-2020,"@VodafoneIN got this message

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.

May i know the reason please ?",['vodafonein']
p_s_95,02-06-2020,"@VodafoneIN Received an SMS at 02:09 in the morning saying Rs 99 deducted towards ""international Roaming"".

Are you planning to pay the AGR dues from Customer's balance?

What is this looting about?  pic.twitter.com/SOkLMjdja0",['vodafonein']
mohit8web,02-06-2020,@VodafoneIN you have deduced 99 rs for international roaming. There was no request placed and this is the the 3rd time in last few months that an unauthorized deduction is done on my account. @trai @rsprasad pic.twitter.com/HgNOITsxtn,"['vodafonein', 'trai', 'rsprasad']"
mdazam750,02-06-2020,I'm not able to call anyone. My unlimited pack is valid till Aug 2020 and it's asking me to recharge again to make call. I received this message today morning. Kindly look into it @VodafoneIN urgently.  pic.twitter.com/ruaxkfShWz,['vodafonein']
dhruvpatel10,02-06-2020,"Frauds @VodafoneIN , have enabled international roaming pack of Rs 99 on my number! Is it just a cruel joke you are trying on your subscribers @VodafoneIN @TRAI till how long you will allow telcos to run this illegal practices.#fruadvodafone","['vodafonein', 'trai']"
prakash_m_s,02-06-2020,@VodafoneIN my account has been debited with â¹.99/- without my consent as one month rental for international roaming. I have not asked for any international roaming. Please reverse this amount and credit my account.,['vodafonein']
alfagodwin,02-06-2020,@TRAI  Now @VodafoneIN started cheating it's customers with auto deductions without activating any service packs. Also when called IVR to speak to customer care it's just fooling around without connecting to CS representative. Kindly Check and take strict,"['trai', 'vodafonein']"
amitkgupta5,02-06-2020,"@VodafoneIN 
I havenât activated any international roaming but still balance got deducted saying that international roaming rental charges. When I am trying to reach out to customers care itâs going on loop for IVR. Customer care is not at all reachab",['vodafonein']
pundrikax,02-06-2020,@VodafoneIN Why my balance is reduced to -98 even though I have unlimited plan. Could you please explain why my services are stopped? If you want us to move to other service providers please let me know rather then deducting balance unnecessarily.  pic.tw,['vodafonein']
sanjeevjena1,02-06-2020,"I have recharged 555 for 84 days subscription on 10th may but now not available to make call @VodafoneIN , What going on",['vodafonein']
vedprakashrai1,02-06-2020,"Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.

I do not  subscribe any service on no.  9648 425 641 rupees 99 deduct in my no 9648 425 641 please fix this issue as soon as possible.","['newtradernifty', 'vodafonein']"
lakshmi211,02-06-2020,I got this too! What nonsense is this? I never subscribed to international roaming. This is looting! pic.twitter.com/s7bC1dIdlD,"['vadapoche', 'vodafonein']"
shubham271801,02-06-2020,@VodafoneIN @TRAI  In the midnight 99 ruppee has been deducted from my account saying that international roaming is activated on my number which i never opt and you stopped all outgoing so kindly fix it otherwise it will go further to trai. pic.twitter.co,"['vodafonein', 'trai']"
sksuri7,02-06-2020,"@VodafoneIN
Vodafone just appear to have gone berserk. My no. 7251057840 despite being under unlimited recharge, ivrs says*à¤µà¥à¤§à¤¤à¤¾ à¤¸à¤®à¤¾à¤ªà¥à¤¤ à¤¹à¥ à¤à¤¯à¥ à¤¹à¥ à¤à¤¾à¤² à¤à¤°à¤¨à¥ à¤à¥ à¤²à¤¿à¤ à¤°à¤¿à¤à¤¾à¤°à¥à¤ à¤à¤°à¥*.",['vodafonein']
pranavsavla,02-06-2020,I have been charged a international roaming rental of 99.. and my existing national unlimited calls has been disabled please help@VodafoneIN,[]
asridharaan,02-06-2020,To day your local service guy is telling it is not possible to resolve the issue.,['vodafonein']
hsplays,02-06-2020,@VodafoneIN why did you cut 99 without asking? I didn't activated that! Also already left a dm with number twice now waiting for call!!!  pic.twitter.com/KNltQnfpIJ,['vodafonein']
sim4u,02-06-2020,"@TRAI let me update you @VodafoneIN  is stealing money from users by deduction of charges for international Roaming even user didn't applied for it.
#Vodafoneisfraud","['trai', 'vodafonein']"
joycalledlife,02-06-2020,"What would prompt @VodafoneIN to deduct international roaming charges with the user neither requesting activation nor leaving the country? Would you respond quick or sing rhetoric of 24 & 48 hours or ""some1 will attend to you shortly"" song.",['vodafonein']
sarcastic_gupt,02-06-2020,@VodafoneIN How come unlimited packs balance can go in negative?  pic.twitter.com/6YMk6FRzFZ,['vodafonein']
anandgohilag,02-06-2020,@VodafoneIN my numbers have been charged for international roaming  witohut my concern. Reverse it immediately due to your wrong charges I am not able to make a call. It is cheating.,['vodafonein']
abhinavtrivedi6,02-06-2020,"@VodafoneIN i received below message though I not traveling anywhere .why deducted Rs.99 ?

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.",['vodafonein']
sayedriyaz,02-06-2020,"@VodafoneIN Why has this been deducted on my number? Woke up to this message. Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.",['vodafonein']
sachinaoh,02-06-2020,"I have two @VodafoneIn connections. â¹99 were deducted from my account at around 4 o'clock this morning, so the balance of my account is now -98. I have an unlimited recharge plan which is valid till July 2020, still I am not able to make any call. ð¡ð¡ð¡",['vodafonein']
khatriataullah,02-06-2020,"@VodafoneIN and the fishy thing is that my balance was zero, now its -99 Rs. How could any service be activated when main balance is zero!",['vodafonein']
alpeshgediya,02-06-2020,"@VodafoneIN , may I know why international service has been activated even without opting for it at Midnight when I was a sleep? Now my balance is -98.99 INR, request you to deactivate services and credit deducted amount.@Idea pic.twitter.com/OUj5v0Ucf5","['vodafonein', 'idea']"
kinjalnanavati,02-06-2020,"@VodafoneGroup
@VodafoneIN I didn't apply for international roaming, than how I got such msg
Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.@TRAI","['vodafonegroup', 'vodafonein', 'trai']"
manojk726,02-06-2020,There has been deduction of Rs. 99  for international roaming my mobile number i have sent DM please revert immediately,"['vodafonein', 'vsmatta']"
yousef15ukaye,02-06-2020,@VodafoneIN @TRAI @rsprasad  they deducted the same amount from my balance as well and now im@in minus is vodafoneâs father in law travelling overseas during lockdown? https://twitter.com/ruchirsaurabh/status/1267651118408048643Â â¦,"['vodafonein', 'trai', 'rsprasad']"
sarguroh_ags,02-06-2020,"@VodafoneIN Hey! You deducted Rs 99 from my account as fee for International roaming, without my knowledge or consent.
It's -99 now and I am unable to make any calls.
Kindly reimburse immediately and say sorry for this inconvenience.

@DoT_India pic.twitt","['vodafonein', 'dot_india']"
adikc6,02-06-2020,Please deactivate that plan and refund my 99 inr. We are under a lockdown where on earth will I go activating international roaming?,['vodafonein']
sirschmuckalot,02-06-2020,"@VodafoneIN Hey guys ! You decide to deduct rs. 99 from my account for International travel inspite of me not subscribing for it, nor having used this for more than 2 years ??? What the hell ? Reverse this now !",['vodafonein']
sangramgkwd,02-06-2020,"@VodafoneIN 
For which reason Vodafone deducts rental Rs 99 as international Roaming.
And that too in 2.32Am 
The msg which I rcvd is as follow

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roa",['vodafonein']
satishv06,02-06-2020,"@VodafoneIN, hey, you have deducted Rs 99 from my account as International roaming charges. Surprisingly I never requested for this facility. Due to this I am not able to make call. Pls refund immediately",['vodafonein']
oturkarhimanshu,02-06-2020,International roaming rental ???? What!!!!! I didn't even ask for this . Customer service doesn't even respond to calls ð¡ I can't even call anyone @VodafoneIN @VodafoneGroup pic.twitter.com/hwZDBQyscO,"['vodafonein', 'vodafonegroup']"
vivekkbhukania,02-06-2020,4 am you deduct money so that people wouldn't know. Everyone is complaining,['vodafonein']
sahil_todankar,02-06-2020,@VodafoneIN would like to complain about 99rs deducted for internatinal roaming plan when i haven't activated it.reuqest you to solve the issue soon and refund deducted amount.,['vodafonein']
jaighanekar,02-06-2020,@VodafoneIN Why am I suddenly charged for international roaming when I have not travelled out of the country? This is ridiculous! Reverse it asap.  pic.twitter.com/uNuCUfBgqC,['vodafonein']
dcompany48,02-06-2020,@VodafoneIN never request them for such services and when had a word with costumer care they told me that it canât be refund. Sir its really very frustrating finally i decided to lodge this complain against vodafone india hope you will take any hard act,['vodafonein']
islam_najmul,02-06-2020,"Dear @VodafoneIN : Got a message early morning at 2 am - ""Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days."" I remember clearly not subscribing to any such service. Kindly assist!",['vodafonein']
makarand1881,02-06-2020,@VodafoneIN why is international roaming activated on my account without my consent and rs. 99 also got deducted? WTH!!!@VodafoneIN  pic.twitter.com/56wFQ7K3yv,['vodafonein']
dcompany48,02-06-2020,"@VodafoneIN Dear Sir/Madam, I am using vodafone prepaid number 9619793474 and already activated DND services in my number, today at 1.44AM I received a message from vodafone which shows that 99 rupees has been deducted from my account for international ro",['vodafonein']
minfinityb,02-06-2020,@VodafoneIN @idea_cares @VodafoneGroup @AdityaBirlaGrp #ConsumerForum I have been trying to reach customer care since morning but it got auto disconnected all the time coz I have been charged with International roaming last night despite me being here at ,"['vodafonein', 'idea_cares', 'vodafonegroup', 'adityabirlagrp']"
yousef15ukaye,02-06-2020,They deducted the same amount from my phone as well,"['ruchirsaurabh', 'vodafonein', 'trai', 'rsprasad']"
vsmatta,02-06-2020,Kindly refund ammount and reverse the deduction so that I can use my phone for outgoing calls. My telephone number is 9821512332,['vodafonein']
samui_lt,02-06-2020,"New business strategy of Vodafone Idea... Suddenly received sms International roming activation, deducted: 99/- at 1.38 am.
On contacted with CC, they can't refund it...
U should sheme
@VodafoneIN
@VodafoneCust @AdityaBirlaGrp @mangalam99 pic.twitter.com/ptjcLdIqA4","['vodafonein', 'vodafonecust', 'adityabirlagrp', 'mangalam99']"
ujjwalr1031864,02-06-2020,"What is this? 
I recharged on 25-5-2020 for 3 month unlimited pack. 
Just i call to someone  - call failed.. 
Then I check my balance ð¤¨ð¤¨
What is this â-97.8 ð²
What happened in one night?.. 
Without my request, why you activate, any international plan?? 
ð¡ð¡
@VodafoneIN  pic.twitter.com/uXBGxOS2Ca",['vodafonein']
mankajmehta,02-06-2020,"@VodafoneIN you are providing the worst service, amount of 99 for international roaming has been deducted automatically due to that my unlimited pack is not working on both the numbers.",['vodafonein']
edeepakjain,02-06-2020,"@VodafoneIN deducted below amount on my number 08408000124 without me activating any package.
Really frustrating. How can this be resolved?

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming",['vodafonein']
al_qaim_group,02-06-2020,"@VodafoneIN Sir, I had recharged on 14 May 2020, 3 months of 599 rupees and today how did the outgoing of June 2, 2020 end?",['vodafonein']
mayurnandu31,02-06-2020,"@TRAI @DoT_India @VodafoneIN Sir without any Internation Roming Recharge, Vodafone Deducted 99 Rs of International Roming monthly Charge à¤¬à¤¿à¤¨à¤¾ à¤à¥à¤ à¤°à¤¿à¤à¤¾à¤à¥ à¤à¤¿à¤¯à¥ à¤µà¥à¤¡à¤¾à¤«à¥à¤¨ à¤¨à¥ 99 à¤°à¥à¤ªà¤ à¤à¤¨à¥à¤¤à¤°à¤¾","['trai', 'dot_india', 'vodafonein']"
rogerdsouza11,02-06-2020,"@VodafoneIN I just received a message saying that Rs 99 has been deducted for International Roaming. I have not done this, International travel is banned. My balance has gone - ve and I cant even use my free calls. Your CC nunber shows busy. What is happe",['vodafonein']
sujeetkumar2012,02-06-2020,I'm in india but Vodafone charge me 99 for international roaming charged. How can i cancel it please help,['vodafonein']
akshaykhare52,02-06-2020,@VodafoneIN 99 rs has been deducted automatically for international roaming service in my number 9422213299 without my prior permission. I didn't opt for the service. Kindly reverse the amount and cancel the service on immediate basis.,['vodafonein']
senthil_psk,02-06-2020,"@VodafoneIN I didn't activate international roaming, why did you charge me 99Rs?""Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.""",['vodafonein']
aabidhu60542979,02-06-2020,"@VodafoneIN Why ? Vodafone Cheating Public like as me .......
Stop this and Normal my mobile Number Account Balance... 9991185281 

Otherwise This Rs.99 will be mean
(Change of Service Provider Vodafone to Airtel )Normal my Negative Balance My call barred",['vodafonein']
tweeter_ram,02-06-2020,@VodafoneIN why are u charging international roaming when i havenât made# any request and have neither traveled. is this your new way your cover ur debts. Moreover how can one travel when international travel is suspended @TRAI,"['vodafonein', 'trai']"
patilabhijeet45,02-06-2020,@VodafoneIN why did you charge me Rs.99 internationals rental???? ... I never activate international calls... disgusting  pic.twitter.com/T6YTFikjQn,['vodafonein']
kaushalnitesh,02-06-2020,"This is very irritating and dictating from @VodafoneIN that they activate such a plan without any rqst. Further, their cust care or chat assistant service is also down.
Now I being coerced to recharge with â¹100 to resume calling facility, when i already hv an active â¹600 plan",['vodafonein']
rohitkrchoubey,02-06-2020,"@VodafoneIN U auto-activated services and deducted amount from my balance. Anyways, people r frustrated with ur service and now doing such a thing.",['vodafonein']
kaushalnitesh,02-06-2020,"Hello @MIB_India
This is to bring to your notice that @VodafoneIN is indulging in sheer looting. An international roaming plan has been activated on my num without any rqst from my side while I reside in India only
Now my acc balance is in - ve and I am unable to make calls/texts","['mib_india', 'vodafonein']"
anoopjoy4u,02-06-2020,"@VodafoneIN @VodafoneIT I received a sms stating below.
""Dear Customer, this is to inform you that a rental amount of Rs.99 has been deduted...rental for 30 days.""
Also my balance is negative and unable to make any calls with special recharge.
How this ha","['vodafonein', 'vodafoneit']"
beingthevinoth,02-06-2020,@VodafoneIN @TRAI  any reason why international roaming rental of Rs. 99 has been deducted from my account? All my outgoing calls are blocked now inspite of having a valid plan of unlimited local and std calls.,"['vodafonein', 'trai']"
dhruvpatel10,02-06-2020,"""Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days."",never used international roaming yet the amount is deducted,please help.@VodafoneIN",['vodafonein']
nikhilchat,02-06-2020,"@VodafoneIN without request 99 Rupees was deducted from my balance as International Roaming Rental. Is this some kind of Joke. This is done with many, know you guys are facing a cash crunch but this is not right @TRAI @rsprasad @DoT_India. Kindly help","['vodafonein', 'trai', 'rsprasad', 'dot_india']"
manishkumar3984,02-06-2020,"Vodafone is duducting 99 from every mobile. Deductes â¹99 from 2 mobiles number last night. Now I can't complaint against it as Vodafone customer care are not taking our calls. @VodafoneIN @JioCare @airtelindia
@Idea
#Vodafonedown
#Vodafone_Loot
#Vodafone_Wasooli pic.twitter.com/H7z6UQJhPb","['vodafonein', 'jiocare', 'airtelindia', 'idea']"
rakeshm90768272,02-06-2020,"@VodafoneIN Dear Sir, you have deducted Rs.99/- for international roaming which I have not requested at all & you have also stopped all my outgoing calls due to which I am facing severe problems. Please start my outgoing calls immediately.",['vodafonein']
amitsethi50,02-06-2020,Sir @VodafoneIN is deducting unwanted international Roaming charges . a lot of people complaints on its social media posts.. Me also charged while I'm at home in days of corona & even I don't HV passport for foreign travel ..take action against @VodafoneIN  pic.twitter.com/SQjyeJHWie,"['rsprasad', 'manishbjym01', 'bjp4bihar', 'nitinnabin', 'schaurasiabjp', 'nkishoreyadav', 'news18bihar', 'zeebiharnews', 'ravindrak2000', 'amitabhnews18', 'vodafonein']"
sagarsheth1992,02-06-2020,"@VodafoneIN
@TRAI
  any reason why international roaming rental of Rs. 99 has been deducted from my account? All my outgoing calls are blocked now in spite of having a valid plan of unlimited local and std calls till August.
Kindly refund the amount and r","['vodafonein', 'trai']"
vsuke96,02-06-2020,"@VodafoneIN I received this message at night: Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.",['vodafonein']
gauravbhatkar,02-06-2020,"@VodafoneIN my balance suddenly become -93.95

Also received below text message

Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.

I have not opted this service.
Please ",['vodafonein']
hetalsh54695694,02-06-2020,"@TRAI please look into the matter.
@VodafoneIN reverse the charges and resume outgoing calls.
This is a scam, if you are not earning shut down your company but please don't do such kind of fraud.","['trai', 'vodafonein']"
bindal_g,02-06-2020,"Do you guys have my mobile number for escalation purpose?

I am unable to make calls due to this fraud. Please resolve this immediately",['vodafonein']
ruchirsaurabh,02-06-2020,"@VodafoneIN @TRAI @rsprasad It seems Rs. 99 has been forcefully deducted from a lot of people. Is this a new trick to increase revenue?
Kindly refund the amount.","['vodafonein', 'trai', 'rsprasad']"
karansanghvi777,02-06-2020,@TRAI @VodafoneIN @VodafoneGroup I haven't requested VAS for my number yet I got charged 99 for international roaming customer support is not answering #loot #looting #chor #poor #poorservice pic.twitter.com/h6QFs4GnZB,"['trai', 'vodafonein', 'vodafonegroup']"
akshay1408,02-06-2020,@VodafoneIN why can't you guys stop harrasing ppl even in this global pandemic... suddenly without my request you have activate roaming pack and deducted 99 from my account and now my account is in -ve and I can't make outgoing calls...can you get this ad,['vodafonein']
sree007010,02-06-2020,"@VodafoneIN 
Today morning received a message stating Rs 99 deducted towards International Roaming charges. I don't know why u keep on ditching ur customers with these unneccessary deductions that too without any intimations.
I have attached screenshot an",['vodafonein']
harishmjain,02-06-2020,How can u activate international roaming of any of ur number at ur own when the whole world is at their home @VodafoneIN my number 9987890700 an that to at 3.40 am at night  who the hell do tht..,['vodafonein']
u999creations,02-06-2020,@VodafoneIN what a evil technique to deduct money at 3am in the morning for something which I have never activated. Revert back the charges immediately. @indiatimes pic.twitter.com/oubcERX9Tf,"['vodafonein', 'indiatimes']"
dkmallikarjuna,02-06-2020,@VodafoneIN what worst service Vodafone .Again today morning my money is deducted for international roaming when I m in India . This is third time I m losing money. Two times juiceup pack and now international roaming,['vodafonein']
hi_manshu_s,02-06-2020,"@VodafoneIN Hi Team,  This is inform to you that today midnight i got a msg from your side for the deducted 99â¹ for the IR charging, Now as checked showing -98rs in my acount.. 

Kindly check and do the needful also i want to inform you that i was naver",['vodafonein']
anaghaprabhune,02-06-2020,"@VodafoneIN what the hell is going on ??? In this lockdown why have you deducted 99 rupees from my account today as â international roamingâ ????   
Have you guys lost it ?",['vodafonein']
brijeshgjoshi,02-06-2020,"@rssharma3 @VodafoneIN 
Vodafone Applette is asking me to pay bills which does not belong to me. All I asked is to resolve service issue I was facing. #HappyToHelp is this what @trai allows","['rssharma3', 'vodafonein', 'trai']"
surajsi66234337,02-06-2020,@VodafoneIN My account has been charged with Rs 99 for international roaming rental charges and my account balance has became -97.51. I have never activated this service.,['vodafonein']
ramkrishnadwive,02-06-2020,"Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days. 
@VodafoneIN @DoT_India @TRAI 
Plz refund my bal  I have never visited for international roaming","['vodafonein', 'dot_india', 'trai']"
vaidyaaur,02-06-2020,"Dear @VodafoneIN, today I my account got deducted by Rs.100 for international roaming which I did not activate. Kindly reverse the balance or I will have to port the number.  pic.twitter.com/YQGJ1v8NrF",['vodafonein']
shikhapandey_,02-06-2020,"@VodafoneIN I have been charged for International roaming I didn't activate. Rs 99 is deducted for the same. 
Could I please have a refund?  pic.twitter.com/oFfDDRjCN5",['vodafonein']
parshan40458412,02-06-2020,@TRAI @VodafoneIN why a amount of rs99 is deducted from my number although I have not made any international calls or anything  pic.twitter.com/JqbKlyuxNV,"['trai', 'vodafonein']"
rohitnandal15,02-06-2020,"WTF
@VodafoneIN 
Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.",['vodafonein']
dramberanand,02-06-2020,"@VodafoneIN has decided to charge you for roaming ""Internationally"" in your dreams.

When did you get the ""Rights or Permission"" from @TRAI to charge the same?
@DoT_India

Please process the refund.
#poorservice pic.twitter.com/OL472zjUvd","['vodafonein', 'trai', 'dot_india']"
parshan40458412,02-06-2020,"@VodafoneIN @Idea how can u deduct my money with out my subscription??
This is only earn money source pathetic?? pic.twitter.com/vwXJe7IXU4","['vodafonein', 'idea']"
dkmallikarjuna,02-06-2020,"@VodafoneIN Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.i m in India and money deducted again",['vodafonein']
bhimaniharsh98,02-06-2020,@VodafoneIN @TRAI why was I charged an international roaming rental of Rs.99 for my account? I cannot take or make calls! Please refund and resume services asap. pic.twitter.com/4HoZ3CXdSu,"['vodafonein', 'trai']"
siddhar65036056,02-06-2020,"@VodafoneIN today i got message that  
 Dear Customer, this is to inform you that a rental amount of Rs.99 has been deducted towards International Roaming rental for 30 days.

I have never opted for any of this pack.Kindly revert back my balance",['vodafonein']
devendrangautam,02-06-2020,@VodafoneIN I tried to check with your customer service for the same but they are not answering call . Unnecessary donât charge any amount.,['vodafonein']
2bbd9528221a489,02-06-2020,"@VodafoneIN 
Do you think I will activate international roaming on lockdown ð
Received a message that 99 deducted for international roaming rental !
I did not activate, I am in india !
Kindly revert the charges",['vodafonein']
javeddanish7,02-06-2020,"When will you come on line @VodafoneIN Again you did same .
Deducted Rs.99 from both  vodafone connection.
@VodafoneUK
@Vodacom
@VodafoneGroup
@VodafoneIN","['vodafonein', 'vodafoneuk', 'vodacom', 'vodafonegroup']"
vadapoche,02-06-2020,@VodafoneIN you take rental for international roaming without my permission? Did I tell you I am traveling abroad?,['vodafonein']
senthil_psk,02-06-2020,Me too got it ...my app shows -99 as main balance.,"['4sn', 'vodafonein']"
vsmatta,02-06-2020,"@VodafoneIN @TRAI  any reason why international roaming rental of Rs. 99 has been deducted from my account? All my outgoing calls are blocked now inspite of having a valid plan of unlimited local and std calls till 13/06/2020.
Kindly refund the amount and","['vodafonein', 'trai']"
mrarpitjain,02-06-2020,In the times of lockdown when no one can undertake international travel @VodafoneIN is deducting fake charges from our account in the name of international roaming. Never request es this. Please reverse ASAP. @TRAI pic.twitter.com/QxIDBQlfhG,"['vodafonein', 'trai']"
brijeshgjoshi,02-06-2020,"Use #vodafoneidea #vodafonein #HappyToHelp 
So that they can harras you to pay bill not due from you.",['vodafonein']
guneetpunjabi,02-06-2020,@VodafoneIN why did u activated this pack? I dnt even go out of city?  Whats going on?  Should i port my no? Will not recharge until it fixed  pic.twitter.com/9xTQUiSrnX,['vodafonein']
brijeshgjoshi,02-06-2020,"An senior position (Applette) in vodafone asking to pay bill which is outstanding from previous owner. #harrassment
#HumanRights #tourture",['vodafonein']
