username,date,tweet,mentions
amarelicious,04-06-2020,I hv already done that so many times on mail. I am just being pushed on this issue without any resolution. Your CC sucks. Nobody gets back & ur engg team never calls. U guys only keep pusging the resolution date. I simply want to PORT out & I cant send SMS. Tell me how port out?,['vodafonein']
ajoyzx,04-06-2020,@VodafoneIN looks like u r running a scam. Here.. I am waiting for 40 days and no response no end date. @DoT_India @TRAI @OfficeOfRSP are useless and taking no action on @VodafoneIN.. There may be so many customers impacted like us n losing money #ShameVo,"['anilbha71448239', 'rmstakkar', 'vodafonein', 'vodafoneegypt', 'vodafoneprobs', 'vodafonegroup', 'dot_india', 'trai', 'jagograhakjago', 'officeofrsp', 'pmoindia']"
manishmadhukar,04-06-2020,"Voice quality is worst. Sometimes it's like old radio voice with missing words. Data speed is extremely bad also flip flop data, it suddenly disappeared. Always 3-5 tower and 4G showing. 
Don't blame to mobile, JIO is working fine with good voice and above average+ data speed.",['vodafonein']
amarelicious,04-06-2020,Its so frustrating. @VodafoneIN stopped network coverage in my area since 21st May! They not even allowing to SMS port out reqst to 1900 so that I can get rid of them. I am postpaid user paying thm for absolutely nothing. Pls sombdy help @DoT_India @TRAI https://twitter.com/AMARelicious/status/1268491492772974592Â â¦,"['vodafonein', 'dot_india', 'trai']"
shyam02473344,04-06-2020,"Vodafraud How people will work from 
Home customer support are fraud as like you after following frm 1 yr complain they told to select Idea Network in Manual but Idea Network is not shown in, Service Req No: 3119891558,Filed an case against Vodafone
@VodafoneIN
@VodafoneGroup https://twitter.com/VodafoneIN_News/status/1023786834092933120Â â¦","['vodafonein', 'vodafonegroup']"
shyam02473344,04-06-2020,"Vodafraud How people will work from 
Home customer support are fraud as like you after following frm 1 yr complain they told to select Idea Network in Manual but Idea Network is not shown in, Service Req No: 3119891558,Filed an case against Vodafone
@VodafoneIN
@VodafoneGroup https://twitter.com/VodafoneIN_News/status/1031458275571597312Â â¦","['vodafonein', 'vodafonegroup']"
shyam02473344,04-06-2020,"Vodafraud How people will work from 
Home customer support are fraud as like you after following frm 1 yr complain they told to select Idea Network in Manual but Idea Network is not shown in, Service Req No: 3119891558,Filed an case against Vodafone
@VodafoneIN
@VodafoneGroup https://twitter.com/VodafoneIN_News/status/1107619432723931136Â â¦","['vodafonein', 'vodafonegroup']"
shyam02473344,04-06-2020,"Vodafraud How people will work from 
Home customer support are fraud as like you after following frm 1 yr complain they told to select Idea Network in Manual but Idea Network is not shown in, Service Req No: 3119891558,Filed an case against Vodafone
@VodafoneIN
@VodafoneGroup https://twitter.com/VodafoneGroup/status/1268195502337724425Â â¦","['vodafonein', 'vodafonegroup']"
shyam02473344,04-06-2020,"Vodafraud How people will work from 
Home customer support are fraud as like you after following frm 1 yr complain they told to select Idea Network in Manual but Idea Network is not shown in, Service Req No: 3119891558,Filed an case against Vodafone
@VodafoneIN
@VodafoneGroup","['vodafonegroup', 'joinun75', 'vodafonein']"
shyam02473344,04-06-2020,"Vodafraud How people will work from 
Home customer support are fraud as like you after following frm 1 yr complain they told to select Idea Network in Manual but Idea Network is not shown in, Service Req No: 3119891558,Filed an case against Vodafone
@VodafoneIN
@VodafoneGroup https://twitter.com/VodafoneGroup/status/1268467670980202496Â â¦","['vodafonein', 'vodafonegroup']"
thedjraaj,04-06-2020,Both @VodafoneIN and @airtelindia call themselves Uttar Pradesh's number one network.  Why are you foolish to start fooling the common man?,"['vodafonein', 'airtelindia']"
hussa1n_21,04-06-2020,"Sanjeli ma koi ISP provider nathi

ð¥º","['pahadmohammed', 'vodafonein']"
mohdaqueel11,04-06-2020,"@VodafoneIN 
Its More than 1 year!!! most ever pathetic fucking customer service I have ever experienced in my life. Issue still unresolved & to the extent, you blocked my incoming instead of providing resolution. 
#worst #pathetic #CustomerService #NoToV",['vodafonein']
krishnapandeyup,04-06-2020,"Dear @VodafoneIN  still not resolved my issue, 

I think @airtelindia  is better services than you guys https://twitter.com/krishnapandeyup/status/1268149702706462720Â â¦","['vodafonein', 'airtelindia']"
mohdaqueel11,04-06-2020,"@VodafoneIN

More than 1 year!!! most ever pathetic fucking customer service I have ever experienced in my life. Issue still unresolved & to the extent, you blocked my incoming instead of providing resolution. 
#worst #pathetic #CustomerService #NoToVodaf",['vodafonein']
anurag876727785,04-06-2020,"Alternate number given 15hours back still problem not resolved. Still not getting incoming calls... as it saying â its an invalid No, wrong noâpls look into matter on High priority.",['vodafonein']
aamirbeigh90,04-06-2020,@VodafoneIN @Idea https://twitter.com/aamirbeigh90/status/1268106588407001088Â â¦,"['vodafonein', 'idea']"
tiwariabhi82,04-06-2020,"@Airtel_Presence I would like to port my no from @VodafoneIN . 
Heard you have started with wifi calling.","['airtel_presence', 'vodafonein']"
amsharchas,04-06-2020,@VodafoneIN pathetic network in Vasco since last 2 days,['vodafonein']
pnmurthy1984,04-06-2020,@VodafoneIN pls check below msg...  pic.twitter.com/FjR6GKnpDj,['vodafonein']
advejaz,04-06-2020,"@VodafoneIN Will u solve our problem or not..
Why when Anyone call me..
The no u have call is switch off/Not Reachable
Already Complain to @VodafoneIN before 5 days ago

#ShameOnYouVodafone
@TRAI @rsprasad @VodafoneIN @PMOIndia","['vodafonein', 'trai', 'rsprasad', 'pmoindia']"
swadesiaadmi,04-06-2020,Thank you @VodafoneIN this is me away from work right now. Just because you guys are non responsive.  pic.twitter.com/MjAEnQepT0,['vodafonein']
nameissuri,04-06-2020,@VodafoneIN one of the worst customer service ever. I donât recommend #vodafone anymore.,['vodafonein']
dharmateja_cv,04-06-2020,"@VodafoneIN
@TRAI
@VodafoneGroup
Pathetic network. Promoting as 4g speed. I am not even getting a signal to receive a call pic.twitter.com/AVtsAnQxab","['vodafonein', 'trai', 'vodafonegroup']"
anirban35379995,04-06-2020,"@VodafoneIN Congratulations! Your Vodafone RED Postpaid Order DCHD28052052107 is successfully placed. Track your order here:  http://bit.ly/trackopÂ  or call 8141018180.

This message received on 28th May. But still not received any appointment call.",['vodafonein']
i_amakhilesh,04-06-2020,In 2 Bn $ @amazon could buyout management control of @VodafoneIN @Idea instead of getting ~4% stake in @airtelindia,"['amazon', 'vodafonein', 'idea', 'airtelindia']"
swadesiaadmi,04-06-2020,"Hello @VodafoneIN is lunchtime over yet? 

Look at my Highscore. 

Iâm sure with the amount of time you guys have on hand ânotâ resolving my network issues you can beat my score. 

Post screenshots here. 
@VodafoneIN  pic.twitter.com/KCaszGvBtY",['vodafonein']
pro_isamalia,04-06-2020,..@VodafoneIN @ANI pic.twitter.com/L093mcHIUy,"['vodafonein', 'ani']"
bisprad,04-06-2020,"Tweeting must have helped, because broadband started working soon ð","['suryadeep', 'onegigafiber', 'vodafonein']"
mangeshawati,04-06-2020,@VodafoneIN  seems your customer care is also not online.,['vodafonein']
ashhem,04-06-2020,"Yeah, there are two airtel accounts in my family and they are working terrific! I am shortly planing to switch one to @airtelindia! Been with @Idea for around 20 years now! Inherited Dad's number. Time for a change now, looks like!","['ankiiitmishra', 'idea', 'vodafonein', 'trai', 'airtelindia']"
lordarnab,04-06-2020,@Airtel_Presence @airtelindia @reliancejio @JioCare @VodafoneIN @Idea,"['aarifshaah', 'airtel_presence', 'airtelindia', 'reliancejio', 'jiocare', 'vodafonein', 'idea']"
vishalpgdm,04-06-2020,"Sir , for vodafone customer means à¤à¤·à¥à¤ à¤¸à¥ à¤®à¤°  they never resolve your issue ,they always  gave assurance  but never reslove the issue","['rana_alkarana', 'vodafonein']"
tejaspatelabd,04-06-2020,"Thank you for the late reply and you will be happy to know that I have done portability in another company.
@idea_cares
@VodafoneIN  https://twitter.com/VodafoneIN/status/1268486949330800640Â â¦","['idea_cares', 'vodafonein']"
pranabm6,04-06-2020,@VodafoneIN is this the way u treat your customer. And I have been using vodafone 10+ years now how can u people talk like this and say them the primary number is switched off when it is on 24/7. Itâs clearly without clearing the bill u cannot port and ,['vodafonein']
dhejesh2000,04-06-2020,"@VodafoneIN

 I am Vodafone user for past 3 years 
I have never faced an issue with network . But for past 1 week the network in my place is not that great . Even YouTube is not streaming ð¡ . Plz @VodafoneIN  see to this",['vodafonein']
manish786garg,04-06-2020,Very poor network of Vodafone in phagi.. I have recharged with 599 but my network is showing 2 g speed everywhere in phagi from many times @VodafoneIN @TRAI @VodafoneIoT very poor network of Vodafone. Refund my recharge amount,"['vodafonein', 'trai', 'vodafoneiot']"
sidharth_74,04-06-2020,@VodafoneIN Any progress?? It is now getting worse...If it is beyond your control...then please let me know. So that I can opt for number portability @DoT_India https://twitter.com/VodafoneIN/status/1266334814715576322Â â¦,"['vodafonein', 'dot_india']"
mehrapsd,04-06-2020,Oh Man! It is a clear scam. @VodafoneIN people were after me to upgrade it - told them to allow me a proper phone call without any drop and I will upgrade.,"['theguptakk', 'vodafonein']"
sushsha1,04-06-2020,@VodafoneIN disappointing that you and ur customer care doesn't bother to provide solutions. 24:38 seconds on one of the calls who just kept quiet without speaking because he seemed incompetent to find answers to my questions. But I can't complain because,['vodafonein']
speedysaini,04-06-2020,"@VodafoneIN Dear Vodafone, I am requesting you again and again to Activate VoLte on my number. I am done with all steps and complained everywhere ur mail, care, showroom. But nobody wants to help. In DM u R telling me to wait but how long yaar hushhh I m ",['vodafonein']
mohittandon0401,04-06-2020,"@VodafoneIN  Still struggling with bad network and now adding on service also , Bad experience for so long !",['vodafonein']
mursleenkhan,04-06-2020,"Its pathetic service with idea
I raised a complaint on 25 may still no solution. What kind of network they provide to customers
I understand why idea voda going to big losses with active customers. 
Complain number 1-375701741155 @Idea @VodafoneIN","['idea', 'vodafonein']"
atul_c,04-06-2020,@VodafoneIN @VodafoneGroup @TRAI no network in pune from 24hrs why are you advertising for great network and services. No response from customer service #worstservice,"['vodafonein', 'vodafonegroup', 'trai']"
fatfukuro,04-06-2020,Kita tebak yuk! @Telkomsel @simPATI @triindonesia @IndosatCare @VodafoneIN @Singtel @Verizon @ATT,"['myxl', 'telkomsel', 'simpati', 'triindonesia', 'indosatcare', 'vodafonein', 'singtel', 'verizon', 'att']"
maneeshpratap,04-06-2020,@VodafoneIN dear service provider... Help me to get my number Port.... I will be very thankful to you.... My number is 8376909015...please tell me your outstanding amount and further process,['vodafonein']
sounakbaba,04-06-2020,"@VodafoneGroup @VodafoneIN @VodafoneCust ,i am not happy with your service ,4G not working properly even getting network issue while calling. several time called to customer care but not getting proper response. So do the needful.","['vodafonegroup', 'vodafonein', 'vodafonecust']"
gaurav300685,04-06-2020,"@sonutyagi999 @manojsinhabjp @TRAI @VodafoneIN @vodafonezoozoos @sudhirchaudhary @VodaIdea_NEWS 

***  VODAFONE LOOT ***

See the reply from Vodafone Appellate UP West.
These guys are closing the complaints as per their own mind.
They are not concerned ab","['sonutyagi999', 'manojsinhabjp', 'trai', 'vodafonein', 'vodafonezoozoos', 'sudhirchaudhary', 'vodaidea_news']"
adarshsinggh,04-06-2020,"I have not had a network from four days, please fix it as soon as possible
@VodafoneIN â at Kaal Bhairav Temple",['vodafonein']
shahrahul25,04-06-2020,@VodafoneIN Why does Internet go off when calls are being done/picked up. This didnt happen earlier but happening since 2 weeks Approx.,['vodafonein']
dhirajramjiyani,04-06-2020,"How to Porting from Jio to Other network?
@VodafoneIN @idea_cares @airtelindia","['jiocare', 'reliancejio', 'vodafonein', 'idea_cares', 'airtelindia']"
kamalrajpurohi5,04-06-2020,"#vodafoneidea_chor_hai
@VodafoneIN  pic.twitter.com/JKJlmBCbsl",['vodafonein']
kay_maddy,04-06-2020,"I am looking to port my #airtel no. To #vodafoneidea in Ahmedabad. @VodafoneIN , want to get the complete process done staying at home, kindly suggest..!!",['vodafonein']
ankiiitmishra,04-06-2020,Airtel has stable network compared to others.,"['ashhem', 'idea', 'vodafonein', 'trai']"
shaileshharhare,04-06-2020,@VodafoneIN  there is no network. My number is not reachable most of the time.,['vodafonein']
antaradatta,04-06-2020,@VodafoneIN network says 4G but the internet speed is equivalent to 2G! can you fix the issue asap? need to work from home!,['vodafonein']
senthil98761285,04-06-2020,@VodafoneIN  I tried to contact your customer care service in many ways but you didn't respond . I am having trouble in accessing prime video service and also i have trouble in loading some popular websites. I could access those with other network on my h,['vodafonein']
abdulhannanbis3,04-06-2020,@VodafoneIN or kitna time lagaga phone received korna ka liya  pic.twitter.com/9UjdzsCucZ,['vodafonein']
programmermohd,04-06-2020,@VodafoneIN  my mobile is supported and I've turned on VoLTE call in my setting but I am not getting any VoLTE service.   Kindly resolve my issue ASAP .  My device is Realme 3 pro  https://twitter.com/VodafoneIN/status/1268478759469907968Â â¦,['vodafonein']
tnc_talent,04-06-2020,@VodafoneIT @VodafoneMediaIT @VodafoneIN segnaliamo problemi di linea zona Bosa e limitrofe che succede ?,"['vodafoneit', 'vodafonemediait', 'vodafonein']"
sachin_dhumma,04-06-2020,@VodafoneIN No network coverage since last night..itâs worst ..,['vodafonein']
telecomdrive,04-06-2020,"#Vodafone gives six months free #broadband to #SMBs in UK:
@VodafoneIN
@VodafoneUK
@VodafoneQatar
@VodafoneGroup
@vodafoneNZ
@Vodafone_HU
@VodafoneAU
@VodafoneIreland https://telecomdrive.com/vodafone-gives-six-months-free-broadband-to-smbs-in-uk/Â â¦","['vodafonein', 'vodafoneuk', 'vodafoneqatar', 'vodafonegroup', 'vodafonenz', 'vodafone_hu', 'vodafoneau', 'vodafoneireland']"
technosamachar,04-06-2020,"@idea_cares @Idea @VodafoneIN
#Yeh turbonet hein MIMO Technology ki speed hein? pic.twitter.com/SJJxOH5IDB","['idea_cares', 'idea', 'vodafonein']"
bshubh_82,04-06-2020,Have you really taken any time to fix any of issues which your old customers are facing or it's like bring new and forget about old one. I have tried various time but no response. Hence thinking about porting the number @reliancejio or @Airtel_Presence.,"['vodafonein', 'reliancejio', 'airtel_presence']"
tusar021,04-06-2020,"Thank you , vodafone no.9776717280 and 7978058097",['vodafonein']
deepu5_11,04-06-2020,I've already switched to @Airtel_Presence no worries now. ðð¼,"['vodafonein', 'airtel_presence']"
kalpeshkanhere,04-06-2020,"Meaning of #Vodaphone #Supernet #4G?
Look at the snaps
Then you call them at #Vodaphone #CustomerCare you get an answer, ""Sir/Mam, we are working on it fix it Soon
Can you answer what soon means for @VodafoneIN
I launched my first complaint 6 years before while using 3G network  pic.twitter.com/2YFB44GeGV",['vodafonein']
indianpolitic11,04-06-2020,@PMOIndia @narendramodi sorry to disturb you but have no choice left. No one is listening at Vodafone or telecom ministry or tsp division or dot. There is no network for Vodafone for last 2 years in our place and in 2020 century we are forced to live like,"['dot_india', 'vodafonein', 'rsprasad', 'pmoindia', 'narendramodi']"
mongmei2,04-06-2020,@VodafoneIN Does vodafone solve queries? As i have raised to activate my sim and till now no response. Worst cce i am facing.,['vodafonein']
ziaaskari,04-06-2020,"#Vodafone gives six months free broadband to SMBs in UK
@VodafoneIN
@VodafoneUK
@VodafoneQatar
@VodafoneGroup
@vodafoneNZ
@VodafoneIreland
@VodafoneGhana
@VodafoneAU
@Vodafone_HU
@telecomdrive https://telecomdrive.com/vodafone-gives-six-months-free-broadband-to-smbs-in-uk/Â â¦","['vodafonein', 'vodafoneuk', 'vodafoneqatar', 'vodafonegroup', 'vodafonenz', 'vodafoneireland', 'vodafoneghana', 'vodafoneau', 'vodafone_hu', 'telecomdrive']"
vatvagul,04-06-2020,"@Idea @idea_cares your 4G network in Ambernath, PC 421501  just doesn't work. 
I had Work From home please Do something  @VodafoneIN @idea_cares","['idea', 'idea_cares', 'vodafonein']"
ajeetti08425771,04-06-2020,Vodafone network is zero ââð«ð«ð«ð«,"['rajrup_das', 'vodafonein', 'jiocare', 'airtel_presence', 'bsnlcorporate']"
deeps239,04-06-2020,"@VodafoneIN, Making emergency calls is not easy anymore! The recorded message take ~15sec before knowing if the number gets connected or not, defeating the purpose of ""emergency call""
I am falling back to easier ways, like telegram calling
Give me the che",['vodafonein']
aasthagaur,04-06-2020,@VodafoneIN He is hurtð¥º,"['rukozara', 'suche_05', 'vodafonein']"
anmolmodi13,04-06-2020,Need your call today otherwise I am quitting from @VodafoneIN,['vodafonein']
inescaloisi,04-06-2020,@VodafoneIT @VodafoneMediaIT @VodafoneEgypt @VodafoneTR @VodafoneIN @vodafoneNZ @VodafoneZiggo is it possible to know why vodafone is doesn't work in Sardinia BOSA ? we are asking since one hour to @VodafoneIT but no answers at all maybe a collective requ,"['vodafoneit', 'vodafonemediait', 'vodafoneegypt', 'vodafonetr', 'vodafonein', 'vodafonenz', 'vodafoneziggo']"
hihyderabad,04-06-2020,"Please Findout The Network Name ðð
@Airtel_Presence @reliancejio @VodafoneIN @BSNLCorporate","['aarifshaah', 'airtel_presence', 'reliancejio', 'vodafonein', 'bsnlcorporate']"
suvamay6,04-06-2020,@VodafoneIN Have you ever check the condition of your network service in Assam and west Bengal @DeeprajDutta13,"['vodafonein', 'deeprajdutta13']"
thatbookhoarder,04-06-2020,"Hey  @VodafoneIN @VodaIdea_NEWS,
I have a concern to share. Find additional info in dm by @SpeakUp_IN, reference id: 1AQ015.
#SpeakUp","['vodafonein', 'vodaidea_news', 'speakup_in']"
pmkbnd,04-06-2020,"@VodafoneIN @VodafoneGroup @TRAI I asked for a simple Question, if I've a UNLIMITED plan, then why the HELL , Bot Lady tells me that I've NOT SUFFICIENT BALANCE FOR CALL, and on the TOP of that you're asking about my ADDRESS, SIGNAL STRENGTH #WTFð pic.","['vodafonein', 'vodafonegroup', 'trai']"
gajendrasoni72,04-06-2020,"@VodafoneIN fail services 
giving 2g and 3g services and charging us for 4g 
.........poor internet service ......

area is
 chanchori 
pali dist 
rajasthan .....

badi mushkil se twitter chala aaj",['vodafonein']
chakraborty_s2,04-06-2020,"@PMOIndia sir, thank you for your quick action. At last I received call from fraudster @VodafoneIN and their version is no upgrade  of network  can be possible from them at my location. Now I am free to port from this cheat company to some good service pr","['pmoindia', 'vodafonein']"
gshreepad,04-06-2020,"I don't have any vodaphone number, I am receiving messages from mentioned number",['vodafonein']
ganeshjagtap3,04-06-2020,"@VodafoneIN What's going on? At times there is no signal and other times it's so weak that I am unable to hear anything on a call. This is happening since yesterday, please look into this ASAP. My work is badly effected. Area pin - 421501, Ambernath (East",['vodafonein']
adsrgms_singh,04-06-2020,Customer service very bad,['vodafonein']
vijay41,04-06-2020,"I changed my network form @VodafoneIN, your network is gone wrost. I complained to your call center they also not given me a positive response.",['vodafonein']
riteshnewatia,04-06-2020,@VodafoneIN how many more days it will take to restore your vodafone network its already been 15 days at 700020,['vodafonein']
abdulhannanbis3,04-06-2020,@VodafoneIN not received phone. all friends band your Vodafone network  pic.twitter.com/3jlgzjpBE4,['vodafonein']
saurabhmanik,04-06-2020,@VodafoneIN Zee5 is not working through vodafone play. Please check.,['vodafonein']
cosmos_sajal,04-06-2020,"@VodafoneIN  Stop calling me for network Porting. And how do you even get my number? It's in DND. Where is TRAI when we need them!
Plus please train your executives that they represent Vodafone. I am getting calls on an everyday basis, they say ""But I cal",['vodafonein']
tony__bhatt,04-06-2020,@VodafoneIN can't send any message from 9635733800 vodafone number..  no incoming & outgoing message in my sim.. pls help @VodafoneIN  pic.twitter.com/1gPxH1iveb,['vodafonein']
anuj_1735,04-06-2020,@VodafoneIN why outgoing is unable to connect despite full signal ?,['vodafonein']
swapnilspradhan,04-06-2020,I'm sure they must've tried calling you but could not connect owing to their terrible network.,"['harit_s_narke', 'vodafonein', 'vodafonegroup']"
primadhukar,04-06-2020,"@VodafoneIN what the hell you cheater r doing? Bloody hell uneducated& insincere people are sitting around in vodafone company. As well pethatic services are providing by your end.If you guys can't solve my problem plz let me know clearly.
@ABPNews
@CGIAR","['vodafonein', 'abpnews', 'cgiar', 'ndtv', 'trai']"
atuldarne,04-06-2020,"@VodafoneIN bad internet speed, the download speed has reduced a lot its 155Kbps now.

Please help us during this lockdown, internet is a must for us.  pic.twitter.com/DqpmDHUlnh",['vodafonein']
mukulvasdev,04-06-2020,"Now also facing issues while receiving calls. It says the number you have dialed is not correct in Received Call.
I think @TRAI should look into this. Why so bad services are being provided to customers.
@VodafoneIN @VodafoneGroup @care_DIR","['vodafonein', 'trai', 'vodafonegroup', 'care_dir']"
abhinav38840903,04-06-2020,"No Talking,No internet @VodafoneIN  pic.twitter.com/Enul7L1YGz",['vodafonein']
myhriday,04-06-2020,"@VodafoneIN @Airtel_Presence @JioCare @reliancejio @idea_cares none of the mobile network services are working. No data, no network why are they taking money from us ? What scam is this ? @TRAI @DoT_India  I have vodafone, airtel, jio and idea at home all","['vodafonein', 'airtel_presence', 'jiocare', 'reliancejio', 'idea_cares', 'trai', 'dot_india']"
abhinav38840903,04-06-2020,"Vodafone connection,Fadeup ?@VodafoneIN @vodafone pic.twitter.com/EitN996sMd","['vodafonein', 'vodafone']"
brajesh03409544,04-06-2020,"Dear Vodafone I lost my no. In between lockdown,but 21 March to till now I face lots of problems to again take this no. Becoz this no is from gujrat,and now I'm in delhi..
How I take the same here In delhi plz help.if possible. 
Thanks
@VodafoneIN",['vodafonein']
programmermohd,04-06-2020,As per your website my phone Realme 3 pro supports Voda Volte service  but customer care is saying my phone doesn't support @VodafoneIN then who's is wrong? your website or customer care or you are making your customer fool? I have Vodafone 4g activated sim and realme 3pro device  pic.twitter.com/04PfncIvoa,['vodafonein']
dhirajkr_17,04-06-2020,Thanks my problem has been solved by @VodafoneIN,"['dot_india', 'vodafonein']"
mriganka_1987,04-06-2020,"@VodafoneIN Most disgusting internet service, which is so called as 4G, but it is below 2G speed. Only able to use 300MB out of my 3GB daily limit on my no 9434887766, Address:Malancha, DVC More North, Sripally, Purba Bardhaman, 713103. Everyone should av",['vodafonein']
arshad161279,04-06-2020,Pug of @VodafoneIN sleeps during the day and is bit active after midnight,['vodafonein']
kamal_datt,04-06-2020,@JioCare we have 3 @VodafoneIN connections wish to port .pl help.@reliancejio @jio,"['jiocare', 'vodafonein', 'reliancejio', 'jio']"
swadesiaadmi,04-06-2020,Hello @VodafoneIN waiting for you to revert back.,['vodafonein']
ak05657237,04-06-2020,"@VodafoneIN @VodafoneIN
 internet is not working properly",['vodafonein']
subr_mm,04-06-2020,"Real poor services from Vodafone in my area. Inspite of providing my details, no response.  Call drops, pathetic so called 4G services are few examples. @reliancejio and @airtelindia provide far better services here. #Vodafonedown #vodafoneidea","['vodafonein', 'smukherjee021', 'reliancejio', 'airtelindia']"
roshansrb,04-06-2020,"Okay than @jio but coz of Vodafone I can't make calls to anyone and internet connection is so bad.
@VodafoneIN Atleast have the courtesy to reply it been one week now","['rajrup_das', 'vodafonein', 'jio', 'airtelindia']"
sureshnat,04-06-2020,This is a worst service network.,['vodafonein']
sureshnat,04-06-2020,"I went to vodafone store more than 5 in Chennai by today. 3 stores were locked and 2 stores said different reasons. But, no one here to help me. Your service and responsiveness is valueless. I will never pay the due amount to this amount. @DoT_India @TRAI @VodafoneIN  https://twitter.com/VodafoneIN/status/1267119667857907714Â â¦ pic.twitter.com/RVP1KG5tp9","['dot_india', 'trai', 'vodafonein']"
lakumjaydeep,04-06-2020,"Have you checked.?

I am.still facing problem...

@vodafone @VodafoneIN @vodafonesupport @TRAI","['vodafone', 'vodafonein', 'vodafonesupport', 'trai']"
kumarindian72,04-06-2020,"Hello @Airtel_Presence ,
Im waiting for ur 4G service, still its as worst as ur Promotional adds.

@airtelindia will u provide OR shall i get ported to @VodafoneIN ??  https://twitter.com/Airtel_Presence/status/1268434424628015104Â â¦","['airtel_presence', 'airtelindia', 'vodafonein']"
imrjamwal,04-06-2020,"@VodafoneIN  number sent, please check and call me.  https://twitter.com/VodafoneIN/status/1268456889618100225Â â¦",['vodafonein']
amaymandar,04-06-2020,@VodafoneIN @VodafoneGroup #Vodafonedown #vodafoneidea your plan and your services sucks.. worst part is you are charging for the VAS which are not even active.. #Disgusting,"['vodafonein', 'vodafonegroup']"
imrjamwal,04-06-2020,"@VodafoneIN  Can you call me, number sent, please check.  https://twitter.com/VodafoneIN/status/1268057808727011328Â â¦",['vodafonein']
vivek_shukla1,04-06-2020,Sir do the needful @vodafone @VodafoneIN @TRAI,"['vodafone', 'vodafonein', 'trai']"
sufi666,04-06-2020,Vodafone to all tweet complaints pic.twitter.com/BM2XbCENxp,"['swadesiaadmi', 'vodafonein']"
me_harmeet,04-06-2020,"Hi Aisha, I am still facing the issue. I have already restarted my device and reinserted the Sim, but it's not working. I have tried in different handset as well but I am not able to receive any calls. Please help me in this regard.",['vodafonein']
kitabsonu,04-06-2020,@VodafoneIdeaBiz @VodafoneIN @TRAI Please find the concern,"['vodafoneideabiz', 'vodafonein', 'trai']"
lakhansorout,04-06-2020,@VodafoneIN Horrible service! PORT to Vodafone from jio today. Getting poor network coverage. Continuously changing 2g/3g. Tower is 300 mtr away. No 3g/4g when no power supply in village. Unable to use net.,['vodafonein']
adv_suryarao,04-06-2020,@VodafoneIN @VodafoneIT @VodafoneEgypt @vodafoneNZ @Vodacom @Airtel_Presence @reliancejio https://twitter.com/adv_suryarao/status/1268469153553358848Â â¦,"['vodafonein', 'vodafoneit', 'vodafoneegypt', 'vodafonenz', 'vodacom', 'airtel_presence', 'reliancejio']"
amitj25,04-06-2020,@JioCare Your service is very poor batter option @VodafoneIN or @airtelindia in Ahmedabad. We can't download a Image also now.,"['jiocare', 'vodafonein', 'airtelindia']"
varunsulodia,04-06-2020,@VodafoneIN waiting for response,['vodafonein']
naamhaisiddhhu,04-06-2020,"@VodafoneIN service de Raha hai ya majak kar Raha hai ?
No network at all!!!!!ð¡ð¡ð¡",['vodafonein']
arunhc_7,04-06-2020,It is 4th day.. Vodafone network problem in our area.. even after complaint they not even bothered. Such a worst service provider. Please don't go for Vodafone if you are in rural areas.. surely you will regret for choosing Vodafone..,['vodafonein']
adv_suryarao,04-06-2020,"@MumbaiVodafone @VodafoneIT @VodafoneIN such pathetic services since last 5 hrs trying to get PUK, their CC is already fucked. Third class services","['mumbaivodafone', 'vodafoneit', 'vodafonein']"
amkulkarni11,04-06-2020,@VodafoneIN @very poor @Speed @Network #Nashik#IndiraNagar#pin422009,"['vodafonein', 'very', 'speed', 'network']"
swadesiaadmi,04-06-2020,"Hi @VodafoneIN please donât force me into another holiday for two days in a row. I spoke to one of your employees, he tried hard to help me out but still the problem persists. I need network to make phone calls and internet to work. Assist. ASAP.  pic.twitter.com/JBTJehRTQf",['vodafonein']
ritanjanpaul,04-06-2020,What @VodafoneIN @Idea thinking of it?? Wife calling is not available in vodafone idea.,"['telecomtalk', 'vodafonein', 'idea']"
piyush_21_1987,04-06-2020,Hey rubi so many time I raised the complaint for network issue but not resolved,['vodafonein']
vipinnegi13486,04-06-2020,More than 2 days over still issue nt resolved wow great customer service. Vodafone such poor service provider,['vodafonein']
itsamit_gupta,04-06-2020,Bye Bye @VodafoneIN Thank you for Sucking for years !,['vodafonein']
murtuzabombay53,04-06-2020,"@VodafoneIN whenever some important call is to be made or received your pathetic network fucks it up. ð¡ð¡ð¡
#shameonvodafone",['vodafonein']
sid2403,04-06-2020,@VodafoneIN Hi I have recently switched to vodaphone and it is as bad as the previous one. I tried to contact customer care but no help !!!,['vodafonein']
akkhabya,04-06-2020,The problem is sloved thanks to Vodafone team,['vodafonein']
totan4u,04-06-2020,@VodafoneIN where is the speed?  pic.twitter.com/Ozc9iyYer7,['vodafonein']
ashhem,04-06-2020,"Elaboration: Call drops, people can't reach me - out of coverage area, Calls don't go through, the TurboNet speed is sooo fast that apparently devices don't even understand they have network!",['vodafonein']
ar_brijesh,04-06-2020,"My callers get message that this number does not exist.
I am having trouble calling any number. I required to dial at least 3 to 4 times to get call connected Data services is also very unstable Problems since I have been transferred to Vodafone from Idea @VodafoneIN @idea_cares","['vodafonein', 'idea_cares']"
